"","loc_tag","inout","ab","long","lat","date","PM1.0_CF1_ug/m3","PM2.5_CF1_ug/m3","PM10.0_CF1_ug/m3","RSSI_dbm","Temperature_F","Humidity_%","PM2.5_ATM_ug/m3","ADC","Pressure_hpa","IAQ"
"2996","Colby","inside","A",-122.655773,45.469511,2020-11-11,2.83651388888889,4.24779166666667,4.772625,-61.0944444444444,75.8444444444444,32.2875,4.24779166666667,NA,NA,NA
"2997","Colby","inside","A",-122.655773,45.469511,2020-11-12,12.9185918367347,18.5240408163265,20.2077551020408,-60.0755102040816,74.9795918367347,31.569387755102,18.4094081632653,NA,NA,NA
"2998","Colby","inside","A",-122.655773,45.469511,2020-11-13,2.21827972027972,3.10906293706294,3.4161958041958,-60.9006993006993,74.6699300699301,32.7902097902098,3.10906293706294,NA,NA,NA
"2999","Colby","inside","A",-122.655773,45.469511,2020-11-14,0.580375,1.12033333333333,1.39686111111111,-59.4138888888889,74.1888888888889,32.9569444444444,1.12033333333333,NA,NA,NA
"3000","Colby","inside","A",-122.655773,45.469511,2020-11-15,0.622055555555556,1.41934722222222,1.96484722222222,-59.4097222222222,75.2986111111111,35.2833333333333,1.37538888888889,NA,NA,NA
"3001","Colby","inside","A",-122.655773,45.469511,2020-11-16,3.58033333333333,5.52831944444444,6.13713888888889,-59.7236111111111,75.1583333333333,36.0638888888889,5.38375,NA,NA,NA
"3002","Colby","inside","A",-122.655773,45.469511,2020-11-17,0.289402777777778,0.712902777777778,0.861444444444444,-60.0666666666667,75.8736111111111,36.3472222222222,0.712902777777778,NA,NA,NA
"3003","Colby","inside","A",-122.655773,45.469511,2020-11-18,2.41523611111111,4.49865277777778,5.47079166666667,-59.8652777777778,76.2458333333333,35.7444444444444,4.109875,NA,NA,NA
"3004","Colby","inside","A",-122.655773,45.469511,2020-11-19,0.214611111111111,0.410083333333333,0.517138888888889,-58.0472222222222,75.8333333333333,33.9041666666667,0.410083333333333,NA,NA,NA
"3005","Colby","inside","A",-122.655773,45.469511,2020-11-20,2.30920833333333,3.37333333333333,3.69143055555556,-58.4861111111111,74.7486111111111,32.675,3.37333333333333,NA,NA,NA
"3006","Colby","inside","A",-122.655773,45.469511,2020-11-21,4.96144444444444,7.498375,8.25158333333333,-58.7527777777778,74.7583333333333,30.7444444444444,7.498375,NA,NA,NA
"3007","Colby","inside","A",-122.655773,45.469511,2020-11-22,6.02777777777778,9.34976388888889,10.3250972222222,-57.8138888888889,75.0208333333333,30.1069444444444,9.34976388888889,NA,NA,NA
"3008","Colby","inside","A",-122.655773,45.469511,2020-11-23,4.46101388888889,6.68490277777778,7.34629166666667,-58.8402777777778,74.4444444444444,31.6263888888889,6.68490277777778,NA,NA,NA
"3009","Colby","inside","A",-122.655773,45.469511,2020-11-24,3.63840277777778,5.71845833333333,6.53626388888889,-57.6319444444444,74.8513888888889,31.8375,5.71845833333333,NA,NA,NA
"3010","Colby","inside","A",-122.655773,45.469511,2020-11-25,1.59523611111111,2.76475,3.28845833333333,-57.9638888888889,75.4305555555556,31.2305555555556,2.76475,NA,NA,NA
"3011","Colby","inside","A",-122.655773,45.469511,2020-11-26,1.42754166666667,2.35838888888889,2.74277777777778,-58.1791666666667,74.9319444444444,33.2625,2.35838888888889,NA,NA,NA
"3012","Colby","inside","A",-122.655773,45.469511,2020-11-27,10.7633055555556,14.2894444444444,15.1130416666667,-58.7208333333333,74.3875,32.1444444444444,12.3218888888889,NA,NA,NA
"3013","Colby","inside","A",-122.655773,45.469511,2020-11-28,1.90095833333333,3.175375,3.56122222222222,-58.9763888888889,74.7666666666667,31.8083333333333,3.175375,NA,NA,NA
"3014","Colby","inside","A",-122.655773,45.469511,2020-11-29,2.079,3.34070833333333,3.70359722222222,-58.9819444444444,74.5138888888889,31.5472222222222,3.34070833333333,NA,NA,NA
"3015","Colby","inside","A",-122.655773,45.469511,2020-11-30,1.33291666666667,2.17770833333333,2.47190277777778,-59.9083333333333,74.8652777777778,31.4902777777778,2.17770833333333,NA,NA,NA
"3016","Colby","inside","B",-122.655773,45.469511,2020-10-08,94.2829166666667,157.366666666667,177.243055555556,NA,NA,NA,107.715416666667,NA,862.130138888889,NA
"3017","Colby","inside","B",-122.655773,45.469511,2020-10-15,3.1488036809816,4.9323773006135,5.50825153374233,NA,NA,NA,4.93211656441718,NA,1031.23995398773,NA
"3018","Colby","inside","B",-122.655773,45.469511,2020-10-16,5.67690277777778,8.15734722222222,8.93754166666667,NA,NA,NA,8.15734722222222,0.03,1025.44565277778,NA
"3019","Colby","inside","B",-122.655773,45.469511,2020-10-17,5.94407510431154,9.15397774687065,10.2026147426982,NA,NA,NA,7.89753824756606,NA,1019.19360222531,NA
"3020","Colby","inside","B",-122.655773,45.469511,2020-10-18,3.57052777777778,5.54186111111111,6.23784722222222,NA,NA,NA,5.54186111111111,0.03,1017.712,NA
"3021","Colby","inside","B",-122.655773,45.469511,2020-10-19,0.53095966620306,1.07808066759388,1.27951321279555,NA,NA,NA,1.0780528511822,0.03,1018.77844228095,NA
"3022","Colby","inside","B",-122.655773,45.469511,2020-10-20,1.08994444444444,2.05401388888889,2.43413888888889,NA,NA,NA,2.05398611111111,0.03,1020.20029166667,NA
"3023","Colby","inside","B",-122.655773,45.469511,2020-10-21,1.83879166666667,3.78931944444444,4.67926388888889,NA,NA,NA,3.762,0.03,1018.09968055556,NA
"3024","Colby","inside","B",-122.655773,45.469511,2020-10-22,3.13766666666667,4.91948611111111,5.50994444444444,NA,NA,NA,4.91945833333333,0.03,1023.71633333333,NA
"3025","Colby","inside","B",-122.655773,45.469511,2020-10-23,2.99856944444444,4.39158333333333,4.82523611111111,NA,NA,NA,4.39158333333333,0.03,1019.22975,NA
"3026","Colby","inside","B",-122.655773,45.469511,2020-10-24,1.27772222222222,2.07672222222222,2.31447222222222,NA,NA,NA,2.07672222222222,0.03,1013.93393055556,NA
"3027","Colby","inside","B",-122.655773,45.469511,2020-10-25,2.75694444444444,4.05815277777778,4.40965277777778,NA,NA,NA,4.05815277777778,0.03,1026.32404166667,NA
"3028","Colby","inside","B",-122.655773,45.469511,2020-10-26,3.36990277777778,5.09827777777778,5.64372222222222,NA,NA,NA,5.09827777777778,0.03,1029.34723611111,NA
"3029","Colby","inside","B",-122.655773,45.469511,2020-10-27,9.88004166666667,14.5143472222222,15.8876111111111,NA,NA,NA,14.488625,NA,1027.10613888889,NA
"3030","Colby","inside","B",-122.655773,45.469511,2020-10-28,4.39672222222222,6.52431944444444,7.18236111111111,NA,NA,NA,6.52431944444444,0.03,1022.17672222222,NA
"3031","Colby","inside","B",-122.655773,45.469511,2020-10-29,3.48634722222222,5.22504166666667,5.76372222222222,NA,NA,NA,5.22498611111111,0.03,1018.96325,NA
"3032","Colby","inside","B",-122.655773,45.469511,2020-10-30,3.38426183844011,5.07352367688022,5.58612813370474,NA,NA,NA,5.07352367688022,0.03,1015.63325905292,NA
"3033","Colby","inside","B",-122.655773,45.469511,2020-10-31,4.67427777777778,6.48656944444444,7.04405555555556,NA,NA,NA,6.241875,0.03,1023.29130555556,NA
"3034","Colby","inside","B",-122.655773,45.469511,2020-11-01,3.42741258741259,5.1334965034965,5.6761958041958,NA,NA,NA,5.13344055944056,0.03,1020.08518881119,NA
"3035","Colby","inside","B",-122.655773,45.469511,2020-11-02,13.4820277777778,19.2297777777778,20.8230277777778,NA,NA,NA,18.4437777777778,0.03,1017.96116666667,NA
"3036","Colby","inside","B",-122.655773,45.469511,2020-11-03,19.3197516556291,27.2886589403974,29.3732947019868,NA,NA,NA,25.5851158940397,0.03,1013.2111589404,NA
"3037","Colby","inside","B",-122.655773,45.469511,2020-11-07,2.94381443298969,4.46175257731959,4.92762886597938,NA,NA,NA,4.46175257731959,NA,1003.08948453608,NA
"3038","Colby","inside","B",-122.655773,45.469511,2020-11-08,2.09708333333333,3.184625,3.504625,NA,NA,NA,3.184625,0.03,1008.09290277778,NA
"3039","Colby","inside","B",-122.655773,45.469511,2020-11-09,13.5229710144928,19.2520724637681,20.8740869565217,NA,NA,NA,18.4697391304348,NA,1020.75975362319,NA
"3040","Colby","inside","B",-122.655773,45.469511,2020-11-10,4.61443055555556,6.67538888888889,7.32972222222222,NA,NA,NA,6.67538888888889,0.03,1017.05422222222,NA
"3041","Colby","inside","B",-122.655773,45.469511,2020-11-11,3.23566666666667,4.752875,5.24902777777778,NA,NA,NA,4.752875,0.03,1016.99311111111,NA
"3042","Colby","inside","B",-122.655773,45.469511,2020-11-12,13.7180816326531,19.676693877551,21.3731020408163,NA,NA,NA,19.4785714285714,NA,1017.861,NA
"3043","Colby","inside","B",-122.655773,45.469511,2020-11-13,2.37818181818182,3.33732867132867,3.60829370629371,NA,NA,NA,3.33732867132867,NA,1000.33727272727,NA
"3044","Colby","inside","B",-122.655773,45.469511,2020-11-14,0.672958333333333,1.25816666666667,1.48770833333333,NA,NA,NA,1.25809722222222,0.03,1014.118625,NA
"3045","Colby","inside","B",-122.655773,45.469511,2020-11-15,0.655361111111111,1.41826388888889,1.81723611111111,NA,NA,NA,1.38458333333333,0.03,1011.3425,NA
"3046","Colby","inside","B",-122.655773,45.469511,2020-11-16,3.87597222222222,5.99448611111111,6.66123611111111,NA,NA,NA,5.85022222222222,0.03,1014.22916666667,NA
"3047","Colby","inside","B",-122.655773,45.469511,2020-11-17,0.355458333333333,0.841805555555556,1.01120833333333,NA,NA,NA,0.841805555555556,0.03,997.324111111111,NA
"3048","Colby","inside","B",-122.655773,45.469511,2020-11-18,2.608625,4.70319444444444,5.55933333333333,NA,NA,NA,4.26261111111111,0.03,1002.27176388889,NA
"3049","Colby","inside","B",-122.655773,45.469511,2020-11-19,0.279263888888889,0.536888888888889,0.647833333333333,NA,NA,NA,0.536888888888889,0.03,1016.800375,NA
"3050","Colby","inside","B",-122.655773,45.469511,2020-11-20,2.56642559109875,3.75061196105702,4.07855354659249,NA,NA,NA,3.75061196105702,0.03,1028.5464255911,NA
"3051","Colby","inside","B",-122.655773,45.469511,2020-11-21,5.54829166666667,8.451125,9.37984722222222,NA,NA,NA,8.451125,0.03,1027.99379166667,NA
"3052","Colby","inside","B",-122.655773,45.469511,2020-11-22,6.39711111111111,9.89881944444445,11.0201388888889,NA,NA,NA,9.89881944444445,0.03,1017.58634722222,NA
"3053","Colby","inside","B",-122.655773,45.469511,2020-11-23,4.63380555555556,6.97084722222222,7.69736111111111,NA,NA,NA,6.97084722222222,0.03,1013.35109722222,NA
"3054","Colby","inside","B",-122.655773,45.469511,2020-11-24,3.953375,6.16855555555556,6.91944444444444,NA,NA,NA,6.16855555555556,0.03,1017.79422222222,NA
"3055","Colby","inside","B",-122.655773,45.469511,2020-11-25,1.75091666666667,2.93593055555556,3.37916666666667,NA,NA,NA,2.93593055555556,0.03,1015.233625,NA
"3056","Colby","inside","B",-122.655773,45.469511,2020-11-26,1.57979166666667,2.61115277777778,2.97647222222222,NA,NA,NA,2.61115277777778,0.03,1025.93563888889,NA
"3057","Colby","inside","B",-122.655773,45.469511,2020-11-27,11.3025416666667,15.4024722222222,16.2777083333333,NA,NA,NA,13.1242361111111,0.03,1025.3085,NA
"3058","Colby","inside","B",-122.655773,45.469511,2020-11-28,1.93255555555556,3.23011111111111,3.68273611111111,NA,NA,NA,3.23011111111111,0.03,1023.32608333333,NA
"3059","Colby","inside","B",-122.655773,45.469511,2020-11-29,2.22622222222222,3.61263888888889,4.03431944444444,NA,NA,NA,3.61263888888889,0.03,1022.24380555556,NA
"3060","Colby","inside","B",-122.655773,45.469511,2020-11-30,1.36733333333333,2.24566666666667,2.562875,NA,NA,NA,2.24288888888889,0.03,1018.31931944444,NA
"3061","Concordia","outside","A",-122.628012,45.565768,2020-09-01,2.42340277777778,3.67820833333333,4.006875,-75.6305555555556,77.2569444444444,44.9097222222222,3.67820833333333,NA,NA,NA
"3062","Concordia","outside","A",-122.628012,45.565768,2020-09-02,1.84471408647141,2.93175732217573,3.23733612273361,-76.9205020920502,83.370990237099,43.1199442119944,2.93175732217573,NA,NA,NA
"3063","Concordia","outside","A",-122.628012,45.565768,2020-09-03,1.57543055555556,2.58573611111111,2.89056944444444,-75.0708333333333,83.7013888888889,43.0097222222222,2.45290277777778,NA,NA,NA
"3064","Concordia","outside","A",-122.628012,45.565768,2020-09-04,3.94765363128492,6.07087988826816,6.71946927374302,-76.3477653631285,84.6117318435754,37.1466480446927,6.07087988826816,NA,NA,NA
"3065","Concordia","outside","A",-122.628012,45.565768,2020-09-05,8.68581363004173,15.0045062586926,16.9136995827538,-75.4589707927677,75.8595271210014,45.9248956884562,15.0032267037552,NA,NA,NA
"3066","Concordia","outside","A",-122.628012,45.565768,2020-09-06,10.1085833333333,16.913625,18.7464305555556,-74.6777777777778,76.5055555555556,47.7805555555556,16.8941388888889,NA,NA,NA
"3067","Concordia","outside","A",-122.628012,45.565768,2020-09-07,6.82365277777778,10.2976527777778,11.201875,-74.9027777777778,81.9569444444444,41.5027777777778,9.29633333333333,NA,NA,NA
"3068","Concordia","outside","A",-122.628012,45.565768,2020-09-08,27.9544224924012,40.5325835866261,44.1540425531915,-76.8161094224924,78.4392097264438,16.0045592705167,28.494179331307,NA,NA,NA
"3069","Concordia","outside","A",-122.628012,45.565768,2020-09-09,17.3116527777778,25.2653888888889,27.3949027777778,-77.0375,79.8736111111111,17.0402777777778,21.4834166666667,NA,NA,NA
"3070","Concordia","outside","A",-122.628012,45.565768,2020-09-10,89.5173194444444,156.515055555556,176.724402777778,-76.6625,80.4222222222222,25.0819444444444,108.177333333333,NA,NA,NA
"3071","Concordia","outside","A",-122.628012,45.565768,2020-09-11,183.741902777778,429.004111111111,534.604083333333,-74.8736111111111,69.3361111111111,45.1166666666667,285.282208333333,NA,NA,NA
"3072","Concordia","outside","A",-122.628012,45.565768,2020-09-12,171.891041666667,411.982097222222,530.075527777778,-74.7847222222222,64.9916666666667,58.075,273.919166666667,NA,NA,NA
"3073","Concordia","outside","A",-122.628012,45.565768,2020-09-13,213.83725,632.826458333333,911.666,-76.2986111111111,63.5125,61.7416666666667,421.154611111111,NA,NA,NA
"3074","Concordia","outside","A",-122.628012,45.565768,2020-09-14,196.912041666667,595.970777777778,867.345847222222,-75.1819444444444,67.9680555555556,59.3069444444444,396.586513888889,NA,NA,NA
"3075","Concordia","outside","A",-122.628012,45.565768,2020-09-15,175.159041666667,479.172736111111,664.127097222222,-76.2638888888889,73.6444444444444,54.7347222222222,318.743597222222,NA,NA,NA
"3076","Concordia","outside","A",-122.628012,45.565768,2020-09-16,153.931652777778,355.304680555556,455.064486111111,-75.1833333333333,70.4027777777778,57.2069444444444,236.139069444444,NA,NA,NA
"3077","Concordia","outside","A",-122.628012,45.565768,2020-09-17,163.19775,381.620236111111,490.957166666667,-74.85,71.2222222222222,58.9805555555556,253.690111111111,NA,NA,NA
"3078","Concordia","outside","A",-122.628012,45.565768,2020-09-18,63.1558611111111,132.864944444444,162.540875,-75.025,72.5222222222222,63.2972222222222,88.7809027777778,NA,NA,NA
"3079","Concordia","outside","A",-122.628012,45.565768,2020-09-19,4.60186111111111,7.84947222222222,8.90390277777778,-77.6388888888889,70.0694444444444,62.1152777777778,7.82401388888889,NA,NA,NA
"3080","Concordia","outside","A",-122.628012,45.565768,2020-09-20,1.83804166666667,3.66636111111111,4.35286111111111,-78.1416666666667,73.6388888888889,55.9694444444444,3.66636111111111,NA,NA,NA
"3081","Concordia","outside","A",-122.628012,45.565768,2020-09-21,20.5939027777778,32.8129444444444,36.2926805555556,-74.3277777777778,72.1194444444444,55.05,25.557375,NA,NA,NA
"3082","Concordia","outside","A",-122.628012,45.565768,2020-09-22,3.99981944444444,6.71275,7.63236111111111,-74.6527777777778,74.0361111111111,52.2944444444444,6.52088888888889,NA,NA,NA
"3083","Concordia","outside","A",-122.628012,45.565768,2020-09-23,5.96883171070932,9.16773296244784,10.1523365785814,-74.3198887343533,71.307371349096,55.8233657858136,9.16514603616134,NA,NA,NA
"3084","Concordia","outside","A",-122.628012,45.565768,2020-09-24,0.718583333333333,1.88865277777778,2.75318055555556,-72.6805555555556,69.2888888888889,62.35,1.88863888888889,NA,NA,NA
"3085","Concordia","outside","A",-122.628012,45.565768,2020-09-25,1.42076388888889,3.16801388888889,4.39625,-71.6902777777778,67.1791666666667,60.7027777777778,3.16798611111111,NA,NA,NA
"3086","Concordia","outside","A",-122.628012,45.565768,2020-09-26,1.99526388888889,3.72388888888889,4.55663888888889,-71.1611111111111,67.6513888888889,62.35,3.65454166666667,NA,NA,NA
"3087","Concordia","outside","A",-122.628012,45.565768,2020-09-27,4.27719444444444,6.75309722222222,7.64080555555556,-70.6777777777778,69.7888888888889,53.1638888888889,6.75309722222222,NA,NA,NA
"3088","Concordia","outside","A",-122.628012,45.565768,2020-09-28,2.85865090403338,4.46165507649513,4.99276773296245,-71.4311543810848,73.0667593880389,48.2670375521558,4.46165507649513,NA,NA,NA
"3089","Concordia","outside","A",-122.628012,45.565768,2020-09-29,4.17924581005587,6.09959497206704,6.76800279329609,-71.1899441340782,76.7220670391062,43.7877094972067,6.09703910614525,NA,NA,NA
"3090","Concordia","outside","A",-122.628012,45.565768,2020-09-30,9.39505555555556,12.9705694444444,14.0136666666667,-70.8527777777778,75.2305555555556,47.2152777777778,12.9680694444444,NA,NA,NA
"3091","Concordia","outside","A",-122.628012,45.565768,2020-10-01,17.5070555555556,27.4350416666667,30.0246111111111,-74.5666666666667,74.1805555555556,54.7138888888889,26.5493888888889,NA,NA,NA
"3092","Concordia","outside","A",-122.628012,45.565768,2020-10-02,20.1008194444444,30.0723333333333,32.4564444444444,-69.3236111111111,74.1236111111111,54.3555555555556,29.0026111111111,NA,NA,NA
"3093","Concordia","outside","A",-122.628012,45.565768,2020-10-03,20.6780416666667,33.7566944444444,36.9218888888889,-70.1444444444444,73.575,55.1777777777778,31.7784166666667,NA,NA,NA
"3094","Concordia","outside","A",-122.628012,45.565768,2020-10-04,13.6856764295676,22.21,24.2599581589958,-69.8884239888424,71.534170153417,55.397489539749,21.78059972106,NA,NA,NA
"3095","Concordia","outside","A",-122.628012,45.565768,2020-10-05,9.34172461752434,16.6255632823366,18.7351321279555,-70.1794158553547,70.221140472879,54.3421418636996,16.625354659249,NA,NA,NA
"3096","Concordia","outside","A",-122.628012,45.565768,2020-10-06,9.42523272214386,15.6354160789845,17.340394922426,-71.1847672778561,71.8335684062059,51.0211565585331,15.5957827926657,NA,NA,NA
"3097","Concordia","outside","A",-122.628012,45.565768,2020-10-07,11.2927019498607,18.3993593314763,20.2923537604457,-70.7562674094708,72.2924791086351,53.9818941504178,18.2755013927577,NA,NA,NA
"3098","Concordia","outside","A",-122.628012,45.565768,2020-10-08,13.2383449235049,21.0810709318498,23.2658414464534,-66.1961057023644,68.1001390820584,60.3796940194715,20.085173852573,NA,NA,NA
"3099","Concordia","outside","A",-122.628012,45.565768,2020-10-09,9.7963421418637,15.6426564673157,17.2060222531293,-67.9541029207232,70.9151599443672,54.7913769123783,15.6426564673157,NA,NA,NA
"3100","Concordia","outside","A",-122.628012,45.565768,2020-10-10,3.10117318435754,5.89120111731844,6.90875698324022,-69.3030726256983,67.3882681564246,58.9203910614525,5.83941340782123,NA,NA,NA
"3101","Concordia","outside","A",-122.628012,45.565768,2020-10-11,2.30525069637883,4.12005571030641,5.04792479108635,-69.9387186629527,60.8454038997214,63.9052924791086,4.1175208913649,NA,NA,NA
"3102","Concordia","outside","A",-122.628012,45.565768,2020-10-12,0.587625,1.62518055555556,2.36588888888889,-70.2833333333333,65.1166666666667,62.4430555555556,1.625125,NA,NA,NA
"3103","Concordia","outside","A",-122.628012,45.565768,2020-10-13,2.1101668984701,3.82571627260083,4.75887343532684,-70.9346314325452,64.3852573018081,59.9068150208623,3.82571627260083,NA,NA,NA
"3104","Concordia","outside","A",-122.628012,45.565768,2020-10-14,3.60997210599721,6.8905160390516,8.95924686192469,-71.2412831241283,63.744769874477,54.4783821478382,6.87595536959554,NA,NA,NA
"3105","Concordia","outside","A",-122.628012,45.565768,2020-10-15,5.71741307371349,8.95328233657858,10.1881223922114,-72.221140472879,60.0792767732962,54.0556328233658,8.95328233657858,NA,NA,NA
"3106","Concordia","outside","A",-122.628012,45.565768,2020-10-16,12.9072471910112,18.5466994382022,20.2852528089888,-74.5238764044944,61.1095505617978,55.2106741573034,18.2743679775281,NA,NA,NA
"3107","Concordia","outside","A",-122.628012,45.565768,2020-10-17,6.87431944444444,9.98704166666667,10.9654722222222,-75.2111111111111,67.8138888888889,54.3625,8.99891666666667,NA,NA,NA
"3108","Concordia","outside","A",-122.628012,45.565768,2020-10-18,7.49530555555556,11.3788055555556,13.0660972222222,-75.5277777777778,66.1083333333333,53.8986111111111,11.3643472222222,NA,NA,NA
"3109","Concordia","outside","A",-122.628012,45.565768,2020-10-19,2.39954038997214,3.72688022284123,4.20518105849582,-74.7158774373259,67.8356545961003,57.8105849582173,3.72688022284123,NA,NA,NA
"3110","Concordia","outside","A",-122.628012,45.565768,2020-10-20,3.17426388888889,5.41001388888889,6.488125,-74.8763888888889,63.8875,53.6666666666667,5.39683333333333,NA,NA,NA
"3111","Concordia","outside","A",-122.628012,45.565768,2020-10-21,1.58456944444444,2.84252777777778,3.42791666666667,-75.8847222222222,61.2930555555556,53.7416666666667,2.84252777777778,NA,NA,NA
"3112","Concordia","outside","A",-122.628012,45.565768,2020-10-22,7.15104196816208,11.4608248914616,13.0907091172214,-76.6020260492041,54.2214182344428,52.4949348769899,11.4608248914616,NA,NA,NA
"3113","Concordia","outside","A",-122.628012,45.565768,2020-10-23,12.0524686192469,17.3038912133891,18.9481032078103,-75.8507670850767,51.1311018131102,55.2147838214784,17.2648256624826,NA,NA,NA
"3114","Concordia","outside","A",-122.628012,45.565768,2020-10-24,8.74414225941423,12.4433751743375,13.5739051603905,-75.9483960948396,57.0613668061367,55.5453277545328,12.3287726638773,NA,NA,NA
"3115","Concordia","outside","A",-122.628012,45.565768,2020-10-25,6.25275,9.06677777777778,9.96868055555556,-73.3388888888889,49.3791666666667,31.825,9.06677777777778,NA,NA,NA
"3116","Concordia","outside","A",-122.628012,45.565768,2020-10-26,10.3409423347398,15.5015752461322,17.1509985935302,-73.5119549929676,49.1420534458509,36.6497890295359,15.5013924050633,NA,NA,NA
"3117","Concordia","outside","A",-122.628012,45.565768,2020-10-27,23.2682777777778,34.5941666666667,38.2010416666667,-73.1097222222222,50.9527777777778,47.1513888888889,31.1123194444444,NA,NA,NA
"3118","Concordia","outside","A",-122.628012,45.565768,2020-10-28,19.1562726008345,28.9036300417246,32.0452851182198,-74.0876216968011,55.8678720445063,55.7079276773296,26.5447287899861,NA,NA,NA
"3119","Concordia","outside","A",-122.628012,45.565768,2020-10-29,14.5299305555556,21.6566527777778,23.7381388888889,-72.3708333333333,58.7541666666667,60.3847222222222,19.9261111111111,NA,NA,NA
"3120","Concordia","outside","A",-122.628012,45.565768,2020-10-30,21.1323504867872,32.8430458970793,35.9346314325452,-75.105702364395,58.4408901251739,61.4534075104312,27.3446314325452,NA,NA,NA
"3121","Concordia","outside","A",-122.628012,45.565768,2020-10-31,8.38615384615385,13.1663496503496,15.202013986014,-73.6769230769231,55.7902097902098,54.6685314685315,12.9744335664336,NA,NA,NA
"3122","Concordia","outside","A",-122.628012,45.565768,2020-11-01,11.858776077886,17.4358414464534,19.3946731571627,-73.6453407510431,58.4492350486787,52.3101529902643,17.1748817802503,NA,NA,NA
"3123","Concordia","outside","A",-122.628012,45.565768,2020-11-02,8.13316666666667,12.0937222222222,13.506375,-73.1347222222222,62.3236111111111,40.7208333333333,11.6175694444444,NA,NA,NA
"3124","Concordia","outside","A",-122.628012,45.565768,2020-11-03,27.0701944444444,39.6315833333333,43.3034305555556,-73.5680555555556,55.7763888888889,60.2444444444444,33.4452916666667,NA,NA,NA
"3125","Concordia","outside","A",-122.628012,45.565768,2020-11-04,3.75805555555556,5.70120833333333,6.228625,-74.4888888888889,67.3694444444444,63.9708333333333,5.67306944444444,NA,NA,NA
"3126","Concordia","outside","A",-122.628012,45.565768,2020-11-05,1.86791666666667,3.56106944444444,4.61519444444444,-76.2111111111111,66.1972222222222,62.0666666666667,3.56106944444444,NA,NA,NA
"3127","Concordia","outside","A",-122.628012,45.565768,2020-11-06,6.64858345021038,10.3330434782609,11.3785133239832,-74.2552594670407,56.5105189340813,67.9004207573632,10.3300280504909,NA,NA,NA
"3128","Concordia","outside","A",-122.628012,45.565768,2020-11-07,9.67391061452514,14.0325558659218,15.6247765363128,-73.2835195530726,48.8631284916201,64.104748603352,14.0180586592179,NA,NA,NA
"3129","Concordia","outside","A",-122.628012,45.565768,2020-11-08,6.53179916317992,9.56719665271967,10.6052580195258,-73.1673640167364,48.6317991631799,54.5439330543933,9.56719665271967,NA,NA,NA
"3130","Concordia","outside","A",-122.628012,45.565768,2020-11-09,37.3599444444444,54.6813333333333,60.2169166666667,-72.2861111111111,43.2625,58.8513888888889,42.8774444444444,NA,NA,NA
"3131","Concordia","outside","A",-122.628012,45.565768,2020-11-10,12.6893444909344,18.2779637377964,20.1755927475593,-72.5885634588563,50.4686192468619,60.7057182705718,17.4663737796374,NA,NA,NA
"3132","Concordia","outside","A",-122.628012,45.565768,2020-11-11,13.88725,19.5782777777778,21.4831388888889,-73.9166666666667,53.0388888888889,60.1055555555556,19.4692083333333,NA,NA,NA
"3133","Concordia","outside","A",-122.628012,45.565768,2020-11-12,28.8544089012517,41.5644645340751,45.317719054242,-74.7399165507649,47.9485396383866,58.7273991655076,34.4672600834492,NA,NA,NA
"3134","Concordia","outside","A",-122.628012,45.565768,2020-11-13,11.3865,15.9999444444444,17.4087361111111,-74.6666666666667,53.5458333333333,63.2805555555556,14.0131805555556,NA,NA,NA
"3135","Concordia","outside","A",-122.628012,45.565768,2020-11-14,5.17148611111111,7.97852777777778,9.21659722222222,-75.7069444444444,49.7694444444444,65.0902777777778,7.86559722222222,NA,NA,NA
"3136","Concordia","outside","A",-122.628012,45.565768,2020-11-15,3.14083333333333,5.344125,6.43284722222222,-77.5847222222222,55.9597222222222,66.0944444444444,5.32636111111111,NA,NA,NA
"3137","Concordia","outside","A",-122.628012,45.565768,2020-11-16,7.39880555555556,11.4393055555556,13.0173333333333,-75.1819444444444,54.9416666666667,66.4402777777778,11.2015555555556,NA,NA,NA
"3138","Concordia","outside","A",-122.628012,45.565768,2020-11-17,3.02255910987483,4.77322670375522,5.33940194714882,-74.8678720445063,57.6119610570236,60.6356050069541,4.81244784422809,NA,NA,NA
"3139","Concordia","outside","A",-122.628012,45.565768,2020-11-18,2.64661111111111,4.28513888888889,4.96145833333333,-74.1819444444444,54.1277777777778,65.2472222222222,4.28513888888889,NA,NA,NA
"3140","Concordia","outside","A",-122.628012,45.565768,2020-11-19,2.09581944444444,3.11908333333333,3.52154166666667,-75.1069444444445,51.6930555555556,65.0777777777778,3.12401388888889,NA,NA,NA
"3141","Concordia","outside","A",-122.628012,45.565768,2020-11-20,15.5098885793872,21.5065181058496,23.4098050139276,-75.3509749303621,51.8454038997214,60.1211699164345,20.9078412256267,NA,NA,NA
"3142","Concordia","outside","A",-122.628012,45.565768,2020-11-21,22.6042222222222,35.3295277777778,39.6200555555556,-73.9013888888889,47.7763888888889,65.1875,30.9035555555556,NA,NA,NA
"3143","Concordia","outside","A",-122.628012,45.565768,2020-11-22,20.34525,34.2856388888889,39.8957361111111,-75.5777777777778,45.6166666666667,64.2625,32.4074861111111,NA,NA,NA
"3144","Concordia","outside","A",-122.628012,45.565768,2020-11-23,16.8121279554937,25.961488178025,28.9756606397775,-75.086230876217,51.5396383866481,63.1460361613352,22.4073991655076,NA,NA,NA
